|Id|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|Prediction|Score
1683|1683|320000.0|1.0|1.0|2.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|309805.0|237915.0|235917.0|227714.0|154939.0|102338.0|15818.0|10049.0|10015.0|14939.0|4338.0|5267.0|0|0.7438634634017944
1684|1684|90000.0|2.0|3.0|1.0|53.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|827.0|0.0|2469.0|827.0|0.0|1654.0|0.0|2469.0|827.0|0.0|1654.0|827.0|0|0.621410608291626
1685|1685|350000.0|1.0|1.0|1.0|42.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|3800.0|3138.0|4150.0|3750.0|1362.0|8210.0|3138.0|4160.0|3750.0|2272.0|8210.0|9731.0|0|0.6844247579574585
1686|1686|90000.0|2.0|4.0|2.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|40145.0|41194.0|42197.0|42726.0|43802.0|42761.0|2000.0|2000.0|1502.0|1737.0|1500.0|5050.0|0|0.7266441583633423
1687|1687|170000.0|1.0|1.0|2.0|36.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|8433.0|644.0|7567.0|0.0|499.0|576.0|644.0|7567.0|0.0|499.0|576.0|0.0|0|0.6754817962646484
1688|1688|200000.0|1.0|2.0|2.0|37.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|162.0|536.0|0.0|495.0|0.0|0.0|536.0|0.0|495.0|0.0|0.0|546.0|0|0.5627457499504089
1689|1689|280000.0|2.0|2.0|2.0|33.0|1.0|-2.0|-2.0|-2.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|35833.0|0.0|0.0|0.0|0.0|35833.0|1500.0|1|0.5098894238471985
1690|1690|70000.0|2.0|2.0|2.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|67864.0|59165.0|29314.0|28844.0|29443.0|30101.0|2044.0|1773.0|1181.0|1215.0|1297.0|1008.0|0|0.665164053440094
1691|1691|10000.0|1.0|1.0|2.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|10208.0|8598.0|7100.0|9305.0|9805.0|5720.0|1500.0|1000.0|4000.0|500.0|2500.0|0.0|0|0.5539982914924622
1692|1692|270000.0|2.0|1.0|2.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|134235.0|62483.0|62134.0|61797.0|57312.0|57582.0|6000.0|2500.0|3000.0|7475.0|3000.0|2500.0|0|0.7921719551086426
1693|1693|200000.0|2.0|2.0|1.0|30.0|-1.0|2.0|-1.0|2.0|0.0|0.0|1877.0|1690.0|6314.0|6034.0|6034.0|2493.0|0.0|6314.0|0.0|0.0|0.0|0.0|1|0.5548998713493347
1694|1694|10000.0|1.0|3.0|2.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|7877.0|8918.0|9864.0|9673.0|9414.0|9156.0|1174.0|1120.0|310.0|316.0|1000.0|2000.0|0|0.5908554792404175
1695|1695|150000.0|2.0|2.0|2.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|7795.0|13821.0|6640.0|5831.0|10514.0|5432.0|7000.0|1000.0|1070.0|6000.0|2432.0|116.0|0|0.6213350296020508
1696|1696|230000.0|1.0|1.0|1.0|46.0|1.0|2.0|2.0|2.0|2.0|2.0|189724.0|193112.0|197039.0|200300.0|203018.0|199689.0|8000.0|8500.0|8000.0|7500.0|0.0|6622.0|1|0.7863282561302185
1697|1697|60000.0|1.0|2.0|2.0|25.0|2.0|2.0|2.0|0.0|0.0|0.0|36090.0|22083.0|15444.0|13695.0|17598.0|17472.0|2017.0|5.0|1000.0|5000.0|1000.0|603.0|1|0.9244418144226074
1698|1698|150000.0|1.0|1.0|2.0|26.0|-1.0|0.0|0.0|0.0|0.0|0.0|29997.0|31171.0|30356.0|30545.0|31257.0|33762.0|2000.0|2000.0|2000.0|1200.0|3000.0|2000.0|0|0.7355244159698486
1699|1699|110000.0|1.0|1.0|1.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|104498.0|107819.0|109836.0|44356.0|45932.0|47473.0|5000.0|4823.0|2000.0|2000.0|2000.0|2000.0|0|0.5927656888961792
1700|1700|200000.0|2.0|1.0|1.0|29.0|0.0|0.0|0.0|0.0|0.0|2.0|21326.0|30928.0|124497.0|126854.0|139660.0|145455.0|10000.0|95000.0|4552.0|15002.0|8000.0|0.0|0|0.8009942770004272
1701|1701|80000.0|2.0|2.0|1.0|27.0|0.0|-1.0|-1.0|-2.0|-2.0|-2.0|56720.0|5958.0|4303.0|3850.0|0.0|0.0|5958.0|4321.0|3869.0|0.0|0.0|0.0|0|0.7043371200561523
1702|1702|80000.0|1.0|1.0|2.0|31.0|1.0|2.0|2.0|2.0|2.0|2.0|21004.0|20384.0|22231.0|21576.0|23229.0|22708.0|0.0|2500.0|0.0|2000.0|0.0|1000.0|1|0.8783949017524719
1703|1703|150000.0|2.0|2.0|2.0|23.0|0.0|0.0|-1.0|0.0|0.0|-2.0|15952.0|29836.0|1860.0|1535.0|0.0|0.0|20039.0|1860.0|0.0|0.0|0.0|0.0|0|0.6669669151306152
1704|1704|30000.0|2.0|2.0|2.0|33.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|498.0|4831.0|477.0|8560.0|1550.0|955.0|4831.0|477.0|8561.0|1550.0|955.0|570.0|0|0.6445450186729431
1705|1705|150000.0|2.0|3.0|2.0|47.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|2934.0|2843.0|1445.0|2130.0|796.0|2470.0|2843.0|1445.0|2288.0|938.0|2470.0|1073.0|0|0.6405506730079651
1706|1706|70000.0|1.0|2.0|2.0|29.0|0.0|0.0|0.0|0.0|0.0|2.0|17103.0|18312.0|19516.0|20685.0|22142.0|23340.0|1500.0|1500.0|1500.0|1800.0|1700.0|0.0|0|0.534028172492981
1707|1707|220000.0|2.0|1.0|2.0|36.0|0.0|0.0|2.0|0.0|0.0|0.0|13043.0|4111.0|1522.0|5198.0|3974.0|-38.0|2190.0|1.0|3980.0|20.0|0.0|7762.0|0|0.6189665198326111
1708|1708|70000.0|2.0|1.0|2.0|27.0|2.0|2.0|2.0|2.0|2.0|2.0|43616.0|44597.0|45784.0|46528.0|47458.0|48347.0|2000.0|2200.0|1800.0|2000.0|1800.0|2000.0|1|0.9362420439720154
1709|1709|150000.0|1.0|2.0|1.0|33.0|0.0|0.0|2.0|2.0|2.0|2.0|87721.0|87396.0|79424.0|76350.0|79721.0|77028.0|7200.0|3000.0|0.0|6000.0|0.0|3000.0|1|0.6369249820709229
1710|1710|470000.0|1.0|1.0|2.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|72083.0|68136.0|69036.0|71466.0|67538.0|70400.0|5031.0|5500.0|5000.0|5000.0|4000.0|5000.0|0|0.7872763276100159
1711|1711|110000.0|2.0|2.0|1.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|6137.0|7040.0|3861.0|4869.0|4966.0|5070.0|1053.0|1073.0|1081.0|178.0|184.0|185.0|0|0.5909990072250366
1712|1712|500000.0|2.0|1.0|1.0|30.0|0.0|0.0|-1.0|0.0|0.0|-1.0|8371.0|8759.0|5574.0|10403.0|2293.0|2702.0|1015.0|5584.0|6348.0|46.0|2702.0|4648.0|0|0.7278108596801758
1713|1713|500000.0|1.0|1.0|1.0|36.0|1.0|-2.0|-2.0|-2.0|-2.0|-2.0|-44.0|-44.0|-44.0|-44.0|-44.0|-44.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0.6665163040161133
1714|1714|180000.0|1.0|1.0|2.0|34.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|4400.0|2990.0|3762.0|5231.0|2092.0|3395.0|3018.0|3772.0|5254.0|2098.0|3403.0|215.0|0|0.6630666851997375
1715|1715|70000.0|1.0|2.0|1.0|30.0|1.0|2.0|0.0|0.0|0.0|0.0|72576.0|70775.0|68184.0|67172.0|50596.0|48876.0|0.0|3047.0|2849.0|1800.0|2000.0|1944.0|1|0.6804181337356567
1716|1716|230000.0|1.0|1.0|2.0|31.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|100.0|2405.0|0.0|0.0|0.0|100.0|2405.0|0.0|0|0.5710070729255676
1717|1717|50000.0|2.0|2.0|2.0|22.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|848.0|0.0|632.0|0.0|0.0|848.0|0.0|632.0|0.0|0|0.6195932030677795
1718|1718|50000.0|2.0|1.0|2.0|22.0|2.0|2.0|0.0|0.0|0.0|0.0|50345.0|49245.0|50061.0|37766.0|29433.0|27537.0|0.0|1728.0|1730.0|1015.0|1000.0|1001.0|1|0.8513391613960266
1719|1719|30000.0|1.0|1.0|2.0|33.0|-1.0|3.0|2.0|-1.0|0.0|0.0|31724.0|30923.0|29928.0|29498.0|27025.0|0.0|0.0|0.0|31200.0|541.0|0.0|0.0|1|0.5997900366783142
1720|1720|140000.0|2.0|3.0|1.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|119184.0|130939.0|90894.0|85805.0|85907.0|88615.0|14113.0|5000.0|3000.0|4000.0|4000.0|10000.0|0|0.7795289754867554
1721|1721|20000.0|2.0|3.0|1.0|52.0|2.0|2.0|2.0|2.0|0.0|0.0|5682.0|6437.0|7181.0|7908.0|8781.0|9645.0|1000.0|1000.0|1000.0|1000.0|1000.0|0.0|1|0.9506251215934753
1722|1722|180000.0|1.0|2.0|1.0|48.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|1294.0|1294.0|1466.0|1294.0|2324.0|264.0|1294.0|1466.0|1294.0|2324.0|264.0|264.0|0|0.592124879360199
1723|1723|100000.0|2.0|1.0|2.0|24.0|0.0|-1.0|-1.0|-2.0|-2.0|-2.0|93411.0|4081.0|0.0|0.0|0.0|0.0|11645.0|0.0|0.0|0.0|0.0|0.0|0|0.667340874671936
1724|1724|220000.0|2.0|2.0|3.0|50.0|0.0|0.0|0.0|0.0|0.0|0.0|127571.0|116768.0|55863.0|57079.0|51202.0|53195.0|5200.0|2000.0|2000.0|2000.0|3200.0|2001.0|0|0.7424394488334656
1725|1725|50000.0|2.0|2.0|2.0|23.0|0.0|0.0|0.0|2.0|0.0|0.0|47020.0|48383.0|47231.0|20508.0|20584.0|19625.0|2139.0|2500.0|6.0|2000.0|2000.0|2000.0|1|0.5008211135864258
1726|1726|60000.0|1.0|3.0|2.0|52.0|0.0|0.0|0.0|0.0|0.0|0.0|22460.0|23592.0|24665.0|26305.0|23756.0|25353.0|1500.0|1500.0|2000.0|1500.0|2000.0|2000.0|0|0.6059440970420837
1727|1727|200000.0|2.0|1.0|1.0|64.0|-1.0|-1.0|-1.0|0.0|0.0|-1.0|2035.0|1261.0|69048.0|3352.0|1992.0|1176.0|1261.0|69054.0|2000.0|0.0|1176.0|11099.0|0|0.8749101758003235
1728|1728|300000.0|2.0|2.0|1.0|33.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|11613.0|12893.0|10841.0|11900.0|0.0|0.0|1513.0|1000.0|1059.0|0.0|0.0|51167.0|0|0.6936494708061218
1729|1729|250000.0|1.0|3.0|1.0|39.0|0.0|0.0|0.0|0.0|0.0|0.0|209263.0|199834.0|200957.0|205454.0|205710.0|210115.0|7127.0|7335.0|8871.0|8055.0|8426.0|5208.0|0|0.6737047433853149
1730|1730|80000.0|2.0|3.0|1.0|46.0|0.0|0.0|-1.0|2.0|-1.0|-1.0|25505.0|14696.0|1278.0|1107.0|16634.0|2136.0|1000.0|2278.0|0.0|17000.0|2500.0|0.0|1|0.5092858076095581
1731|1731|170000.0|2.0|2.0|1.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|79091.0|62575.0|63317.0|63903.0|43505.0|43995.0|2235.0|2493.0|2585.0|1683.0|1901.0|2111.0|0|0.7461475729942322
1732|1732|210000.0|1.0|3.0|2.0|34.0|-1.0|-1.0|-1.0|-1.0|0.0|0.0|862.0|1136.0|1511.0|54400.0|81139.0|82585.0|1144.0|1515.0|54409.0|30000.0|3759.0|435.0|0|0.8887541890144348
1733|1733|50000.0|2.0|2.0|1.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|49872.0|32918.0|33998.0|34852.0|14163.0|14362.0|1600.0|2500.0|2000.0|1000.0|1000.0|1000.0|0|0.635819137096405
1734|1734|220000.0|2.0|3.0|1.0|50.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|612.0|10612.0|2225.0|4782.0|416.0|12287.0|10612.0|2225.0|4782.0|5286.0|12287.0|416.0|0|0.6925889849662781
1735|1735|50000.0|1.0|3.0|2.0|26.0|0.0|0.0|0.0|0.0|0.0|-1.0|24132.0|20109.0|19932.0|19762.0|10708.0|20148.0|1902.0|1200.0|30.0|1031.0|20201.0|605.0|0|0.7077343463897705
1736|1736|320000.0|2.0|1.0|2.0|29.0|0.0|0.0|-2.0|-1.0|-1.0|0.0|12130.0|0.0|0.0|364.0|16177.0|16706.0|0.0|0.0|364.0|16177.0|800.0|650.0|0|0.7523831129074097
1737|1737|110000.0|2.0|2.0|2.0|23.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|541.0|541.0|541.0|941.0|6993.0|37264.0|541.0|541.0|941.0|6993.0|31229.0|8426.0|0|0.6222197413444519
1738|1738|20000.0|2.0|2.0|2.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|15513.0|17908.0|18652.0|19156.0|19206.0|19948.0|3000.0|1666.0|1500.0|592.0|1284.0|0.0|0|0.6061622500419617
1739|1739|280000.0|1.0|1.0|2.0|33.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.5853904485702515
1740|1740|290000.0|1.0|2.0|1.0|50.0|-1.0|-1.0|-1.0|-2.0|-2.0|-2.0|929.0|1729.0|0.0|0.0|0.0|0.0|1732.0|0.0|0.0|0.0|0.0|335.0|0|0.603509247303009
1741|1741|100000.0|2.0|2.0|1.0|46.0|-1.0|3.0|2.0|0.0|0.0|-1.0|5291.0|5045.0|3336.0|1863.0|390.0|930.0|0.0|0.0|0.0|0.0|930.0|0.0|1|0.632818341255188
1742|1742|170000.0|2.0|2.0|1.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|96565.0|62524.0|88390.0|63470.0|55890.0|51650.0|30580.0|50000.0|24517.0|14243.0|7852.0|4835.0|0|0.8855580687522888
1743|1743|50000.0|2.0|3.0|1.0|28.0|0.0|0.0|-1.0|-1.0|-1.0|-1.0|3377.0|4256.0|4207.0|694.0|238.0|0.0|1000.0|4207.0|694.0|238.0|0.0|0.0|0|0.5935876965522766
1744|1744|60000.0|2.0|2.0|1.0|48.0|0.0|0.0|0.0|0.0|0.0|0.0|46578.0|39085.0|18628.0|19002.0|19715.0|18900.0|1308.0|1290.0|664.0|1003.0|693.0|759.0|0|0.6065724492073059
1745|1745|180000.0|2.0|2.0|2.0|29.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|4690.0|0.0|150.0|193.0|0.0|4690.0|0.0|150.0|193.0|3403.0|0|0.6286658644676208
1746|1746|50000.0|1.0|2.0|1.0|34.0|0.0|0.0|0.0|0.0|0.0|0.0|37699.0|35203.0|15360.0|15031.0|12173.0|11728.0|2000.0|2000.0|1150.0|2000.0|1000.0|1000.0|0|0.5850938558578491
1747|1747|90000.0|2.0|3.0|2.0|23.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|94806.0|119836.0|21836.0|11036.0|29836.0|986.0|30000.0|30000.0|11036.0|19836.0|986.0|21615.0|0|0.8314807415008545
1748|1748|180000.0|2.0|1.0|2.0|41.0|0.0|0.0|0.0|0.0|0.0|-2.0|6734.0|7752.0|8763.0|8938.0|8568.0|9357.0|1124.0|1135.0|310.0|378.0|1000.0|0.0|0|0.7441596388816833
1749|1749|130000.0|2.0|2.0|1.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|115303.0|113502.0|111651.0|102622.0|96723.0|98827.0|4157.0|4168.0|5025.0|3223.0|4105.0|4000.0|0|0.7117785811424255
1750|1750|170000.0|2.0|2.0|2.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|71752.0|73282.0|74707.0|75626.0|75845.0|25140.0|2687.0|2671.0|3100.0|3286.0|1100.0|1000.0|0|0.7699563503265381
1751|1751|20000.0|1.0|3.0|2.0|32.0|0.0|0.0|0.0|0.0|2.0|2.0|4338.0|5355.0|6369.0|6891.0|6635.0|7287.0|1092.0|1106.0|628.0|0.0|762.0|0.0|1|0.6234768629074097
1752|1752|30000.0|2.0|1.0|2.0|22.0|1.0|2.0|2.0|0.0|0.0|0.0|25229.0|25533.0|24441.0|24441.0|11255.0|0.0|1000.0|0.0|0.0|0.0|0.0|0.0|1|0.7899317741394043
1753|1753|170000.0|1.0|2.0|2.0|34.0|-1.0|-1.0|2.0|0.0|-1.0|-1.0|7885.0|7190.0|6854.0|3142.0|5000.0|0.0|2336.0|0.0|0.0|5000.0|0.0|0.0|0|0.7772685885429382
1754|1754|30000.0|1.0|3.0|2.0|30.0|1.0|2.0|2.0|2.0|2.0|2.0|4318.0|5096.0|6353.0|7092.0|7972.0|7702.0|1000.0|1500.0|1000.0|1000.0|0.0|1000.0|1|0.9068694114685059
1755|1755|60000.0|2.0|3.0|1.0|45.0|0.0|0.0|0.0|0.0|0.0|0.0|62396.0|36034.0|30534.0|28442.0|24544.0|24998.0|1500.0|1500.0|1404.0|1100.0|1000.0|1000.0|0|0.6716804504394531
1756|1756|130000.0|2.0|3.0|2.0|32.0|0.0|0.0|0.0|0.0|0.0|2.0|119312.0|116259.0|103438.0|49319.0|91191.0|82168.0|20021.0|40354.0|20000.0|43608.0|103.0|10000.0|0|0.8799895644187927
1757|1757|180000.0|1.0|3.0|1.0|36.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|1321.0|590.0|584.0|1196.0|3040.0|8009.0|590.0|584.0|1202.0|3049.0|8009.0|7820.0|0|0.7113505005836487
1758|1758|150000.0|1.0|1.0|1.0|36.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|2750.0|2424.0|27498.0|1213.0|26636.0|2547.0|2424.0|27498.0|1213.0|26636.0|2704.0|1800.0|0|0.7894479036331177
1759|1759|80000.0|2.0|2.0|2.0|23.0|1.0|2.0|2.0|2.0|2.0|2.0|68594.0|66893.0|72307.0|70556.0|74021.0|75675.0|0.0|6507.0|0.0|5260.0|3000.0|4584.0|1|0.8240677714347839
1760|1760|340000.0|1.0|3.0|2.0|38.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|660.0|1131.0|291.0|291.0|291.0|291.0|1131.0|291.0|291.0|291.0|291.0|8048.0|0|0.6220539808273315
1761|1761|150000.0|2.0|1.0|2.0|24.0|-1.0|-1.0|-1.0|0.0|0.0|-1.0|4857.0|1729.0|49200.0|50000.0|0.0|50000.0|1733.0|49200.0|1000.0|0.0|50000.0|0.0|0|0.7977824807167053
1762|1762|390000.0|2.0|2.0|1.0|37.0|0.0|0.0|0.0|0.0|0.0|0.0|200927.0|200612.0|202794.0|191419.0|81360.0|66864.0|17843.0|8315.0|6839.0|3000.0|2348.0|2401.0|0|0.7641234397888184
1763|1763|180000.0|2.0|1.0|2.0|26.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|100.0|100.0|100.0|100.0|100.0|100.0|100.0|100.0|100.0|100.0|100.0|100.0|0|0.6549136638641357
1764|1764|30000.0|1.0|3.0|1.0|28.0|-1.0|0.0|0.0|0.0|2.0|0.0|38390.0|20830.0|56262.0|59113.0|58016.0|30900.0|4200.0|36444.0|4360.0|4.0|2204.0|0.0|0|0.739208996295929
1765|1765|140000.0|2.0|2.0|1.0|33.0|-1.0|-1.0|-1.0|-1.0|0.0|0.0|1750.0|397.0|13126.0|3454.0|1747.0|1240.0|397.0|13126.0|3456.0|89.0|156.0|2813.0|0|0.6296543478965759
1766|1766|400000.0|1.0|1.0|2.0|29.0|0.0|0.0|0.0|-1.0|-1.0|2.0|41057.0|11150.0|6298.0|138307.0|149548.0|148632.0|1300.0|1001.0|138307.0|16996.0|5010.0|96.0|0|0.7295229434967041
1767|1767|20000.0|2.0|1.0|2.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|18556.0|19162.0|19293.0|19298.0|19198.0|0.0|1805.0|1400.0|405.0|400.0|0.0|0.0|0|0.6206055283546448
1768|1768|250000.0|1.0|2.0|2.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|170559.0|173347.0|177321.0|177580.0|170956.0|158503.0|6523.0|7992.0|6475.0|6050.0|6197.0|6000.0|0|0.7208429574966431
1769|1769|130000.0|2.0|1.0|1.0|38.0|-1.0|-1.0|-1.0|-2.0|-2.0|-2.0|5190.0|649.0|0.0|0.0|0.0|0.0|649.0|0.0|0.0|0.0|0.0|0.0|0|0.6075765490531921
1770|1770|490000.0|1.0|1.0|1.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|79712.0|81707.0|85703.0|87725.0|88727.0|91483.0|3000.0|5000.0|4000.0|3000.0|4000.0|5000.0|0|0.7542266249656677
1771|1771|130000.0|1.0|2.0|1.0|54.0|0.0|0.0|0.0|0.0|0.0|0.0|129049.0|63099.0|57700.0|53308.0|48722.0|48831.0|3000.0|2100.0|2500.0|2100.0|2100.0|1500.0|0|0.5706908702850342
1772|1772|100000.0|1.0|2.0|1.0|38.0|0.0|0.0|0.0|0.0|-1.0|0.0|100600.0|94367.0|96504.0|22850.0|91081.0|92986.0|4090.0|4385.0|1850.0|103300.0|3370.0|3670.0|0|0.6331766843795776
1773|1773|100000.0|1.0|1.0|1.0|45.0|0.0|0.0|0.0|0.0|0.0|0.0|99626.0|101446.0|21300.0|20091.0|19299.0|9346.0|4600.0|1429.0|600.0|600.0|1000.0|1000.0|0|0.5584987998008728
1774|1774|80000.0|2.0|1.0|2.0|37.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|6734.0|1990.0|4500.0|4640.0|3966.0|3410.0|1990.0|4500.0|4640.0|3966.0|3410.0|879.0|0|0.7466756105422974
1775|1775|50000.0|2.0|3.0|1.0|42.0|3.0|2.0|2.0|0.0|0.0|0.0|34542.0|30557.0|29577.0|29529.0|28276.0|28768.0|1000.0|1000.0|1000.0|1000.0|1000.0|1000.0|1|0.9705792665481567
1776|1776|240000.0|2.0|4.0|1.0|34.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|1731.0|6763.0|0.0|5717.0|10134.0|1045.0|6763.0|5717.0|0.0|10134.0|1045.0|6585.0|0|0.7309983372688293
1777|1777|490000.0|1.0|1.0|1.0|29.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|115.0|109.0|1375.0|230.0|115.0|113.0|109.0|1381.0|230.0|0.0|113.0|0.0|0|0.6735223531723022
1778|1778|240000.0|2.0|2.0|1.0|34.0|0.0|0.0|0.0|0.0|-1.0|0.0|77126.0|59832.0|45054.0|39245.0|75742.0|39389.0|5005.0|2116.0|1200.0|75742.0|0.0|62282.0|0|0.8675864338874817
1779|1779|80000.0|2.0|2.0|1.0|54.0|2.0|2.0|2.0|2.0|2.0|2.0|48298.0|49402.0|50416.0|51293.0|50170.0|53391.0|2200.0|2100.0|2000.0|0.0|4200.0|2100.0|1|0.9516744017601013
1780|1780|50000.0|1.0|2.0|2.0|22.0|0.0|0.0|0.0|0.0|0.0|2.0|49718.0|50362.0|49904.0|50405.0|29795.0|28383.0|1786.0|2000.0|1500.0|2200.0|0.0|1100.0|0|0.575991690158844
1781|1781|220000.0|1.0|1.0|2.0|34.0|2.0|2.0|0.0|0.0|0.0|2.0|203101.0|185384.0|149839.0|142404.0|120918.0|87005.0|311.0|38024.0|8105.0|10117.0|37.0|5264.0|1|0.7497154474258423
1782|1782|170000.0|2.0|2.0|2.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|80848.0|83678.0|28461.0|13263.0|3637.0|4814.0|8000.0|2000.0|1000.0|1000.0|2000.0|1000.0|0|0.6954014301300049
1783|1783|80000.0|1.0|2.0|1.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|25028.0|26054.0|20344.0|7311.0|6100.0|2160.0|3033.0|3379.0|0.0|0.0|0.0|0.0|0|0.5889676809310913
1784|1784|10000.0|1.0|3.0|2.0|36.0|-1.0|-1.0|-1.0|-1.0|2.0|2.0|6517.0|344.0|0.0|10040.0|9735.0|10362.0|344.0|900.0|10040.0|0.0|790.0|0.0|0|0.5615234375
1785|1785|110000.0|2.0|2.0|2.0|28.0|2.0|2.0|2.0|0.0|0.0|0.0|105014.0|104574.0|94521.0|88833.0|82585.0|75992.0|9000.0|10.0|3917.0|2730.0|2770.0|2800.0|1|0.9343891143798828
1786|1786|180000.0|2.0|2.0|1.0|32.0|2.0|2.0|2.0|2.0|2.0|0.0|13286.0|15548.0|15009.0|17752.0|17172.0|18732.0|2800.0|0.0|3000.0|0.0|2000.0|5000.0|1|0.908971905708313
1787|1787|30000.0|2.0|1.0|2.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|27181.0|26849.0|27594.0|28157.0|28723.0|28059.0|2000.0|1500.0|1000.0|1000.0|1000.0|1000.0|0|0.6440672874450684
1788|1788|240000.0|1.0|1.0|1.0|47.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|5731.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.5408264994621277
1789|1789|50000.0|1.0|2.0|1.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|22430.0|23763.0|24564.0|26145.0|26774.0|27476.0|2000.0|1500.0|2000.0|1200.0|1300.0|1150.0|0|0.5945312976837158
1790|1790|50000.0|1.0|2.0|2.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|51112.0|51086.0|51365.0|50579.0|20413.0|20452.0|2109.0|2388.0|1602.0|900.0|838.0|707.0|0|0.6558339595794678
1791|1791|90000.0|2.0|3.0|1.0|40.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|3569.0|7319.0|7608.0|1720.0|45000.0|0.0|7385.0|7608.0|1720.0|45000.0|15000.0|1543.0|0|0.771756649017334
1792|1792|230000.0|2.0|2.0|1.0|42.0|0.0|0.0|0.0|0.0|2.0|0.0|5838.0|6369.0|6790.0|8171.0|7396.0|7757.0|1300.0|1200.0|2000.0|0.0|1000.0|2000.0|0|0.5601192116737366
1793|1793|20000.0|1.0|2.0|1.0|48.0|1.0|4.0|3.0|2.0|3.0|2.0|17453.0|16898.0|16334.0|17270.0|16713.0|16297.0|0.0|0.0|1500.0|0.0|0.0|3000.0|1|0.9423423409461975
1794|1794|200000.0|2.0|2.0|1.0|52.0|0.0|0.0|0.0|0.0|0.0|0.0|290122.0|274868.0|280828.0|286702.0|293038.0|299317.0|7100.0|7500.0|7500.0|8000.0|8000.0|4500.0|0|0.575392484664917
1795|1795|250000.0|2.0|1.0|2.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|154878.0|152677.0|134445.0|136219.0|117625.0|107642.0|5200.0|5200.0|10000.0|4014.0|4057.0|4000.0|0|0.7631056308746338
1796|1796|50000.0|1.0|3.0|2.0|24.0|-1.0|-1.0|-1.0|-1.0|0.0|0.0|2562.0|8743.0|-290.0|18115.0|18495.0|18804.0|8769.0|0.0|18650.0|659.0|1000.0|1000.0|0|0.8151690363883972
